comparison_uid,gene_trait_uid,gene,candidate_source,candidate_trait_key,candidate_trait_name,comparison_population,unit_analysis_role,mixed_pool,primary_approval_eligible,maf_threshold,gws_p_threshold,min_portability_variants_pre_ld,min_coloc_variants,n_raw_eur_variants,n_raw_comparison_variants,n_raw_shared_rows,n_duplicate_key_rows_excluded,n_harmonized_exact,n_harmonized_swapped,n_harmonized_primary,n_harmonized_sensitivity,n_valid_biallelic_snp,n_valid_beta_se,n_valid_p,n_valid_af,n_maf_pass,n_quality_pass,n_qc_qualified,n_qc_qualified_sensitivity,n_eur_gws_qc,n_comparison_gws_qc,n_eur_gws_qc_sensitivity,n_comparison_gws_qc_sensitivity,sample_metadata_usable,gbmi_swapped_sensitivity_only,n_eur_strand_flip_flagged,n_comparison_strand_flip_flagged,n_eur_diff_af_gnomad_flagged,n_comparison_diff_af_gnomad_flagged,eur_trait_type,eur_coloc_type,eur_n_cases_median,eur_n_controls_median,eur_n_total_median,eur_case_fraction_median,eur_usable,comparison_trait_type,comparison_coloc_type,comparison_n_cases_median,comparison_n_controls_median,comparison_n_total_median,comparison_case_fraction_median,comparison_usable,portability_pre_ld_eligible,portability_failure_reason,coloc_input_eligible,coloc_failure_reason,coloc_powered_both_ancestries,harmonized_parquet,harmonized_sidecar,cache_action,eur_n_cases,eur_n_controls,eur_n_total,eur_case_fraction,comparison_n_cases,comparison_n_controls,comparison_n_total,comparison_case_fraction,is_primary_mapping,is_nonmixed,primary_mechanistic_universe,portability_primary_locked,portability_sensitivity_locked,coloc_primary_locked,coloc_powered_primary_locked,coloc_sensitivity_locked,coloc_powered_sensitivity_locked,approval_analysis_eligible
cmp_4ab05482f9c4b139,gt_5b728915d445b416,PPARG,Pan-UKB,Pan-UKB::biomarkers|30750|both_sexes||irnt,Glycated haemoglobin (HbA1c),CSA,PRIMARY,False,True,0.01,5e-08,3,50,3838,3838,3838.0,0,3838,0,3838,3838,3561,1841,1841,1841,1033,1494,881,,321,0,,,True,False,,,,,biomarkers,quant,,,,,True,biomarkers,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_4ab05482f9c4b139.parquet,intermediate/15b4/comparisons/cmp_4ab05482f9c4b139.json,PROCESSED_NOW,400825.0,,400825.0,,8329.0,,8329.0,,True,True,True,True,True,True,False,True,False,True
cmp_d98864543ce360b3,gt_5b728915d445b416,PPARG,Pan-UKB,Pan-UKB::biomarkers|30750|both_sexes||irnt,Glycated haemoglobin (HbA1c),MID,PRIMARY,False,True,0.01,5e-08,3,50,3838,3838,3838.0,0,3838,0,3838,3838,3561,1683,1683,1683,1066,1608,912,,325,0,,,True,False,,,,,biomarkers,quant,,,,,True,biomarkers,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_d98864543ce360b3.parquet,intermediate/15b4/comparisons/cmp_d98864543ce360b3.json,PROCESSED_NOW,400825.0,,400825.0,,1502.0,,1502.0,,True,True,True,True,True,True,False,True,False,True
cmp_2fe30194051594b9,gt_2b081cc8074fcb3d,SLC5A1,Pan-UKB,Pan-UKB::biomarkers|30750|both_sexes||irnt,Glycated haemoglobin (HbA1c),CSA,PRIMARY,True,False,0.01,5e-08,3,50,3311,3311,3311.0,0,3311,0,3311,3311,3048,1788,1788,1788,1112,1568,958,,456,0,,,True,False,,,,,biomarkers,quant,,,,,True,biomarkers,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_2fe30194051594b9.parquet,intermediate/15b4/comparisons/cmp_2fe30194051594b9.json,PROCESSED_NOW,400825.0,,400825.0,,8329.0,,8329.0,,True,False,False,False,True,False,False,True,False,False
cmp_f9e567250c6c10bb,gt_2b081cc8074fcb3d,SLC5A1,Pan-UKB,Pan-UKB::biomarkers|30750|both_sexes||irnt,Glycated haemoglobin (HbA1c),MID,PRIMARY,True,False,0.01,5e-08,3,50,3311,3311,3311.0,0,3311,0,3311,3311,3048,1659,1659,1659,1125,1606,969,,456,0,,,True,False,,,,,biomarkers,quant,,,,,True,biomarkers,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_f9e567250c6c10bb.parquet,intermediate/15b4/comparisons/cmp_f9e567250c6c10bb.json,PROCESSED_NOW,400825.0,,400825.0,,1502.0,,1502.0,,True,False,False,False,True,False,False,True,False,False
cmp_0c0089ac5cd5de30,gt_f49766f3ae4b8a2f,SREBF1,Pan-UKB,Pan-UKB::biomarkers|30750|both_sexes||irnt,Glycated haemoglobin (HbA1c),CSA,PRIMARY,False,True,0.01,5e-08,3,50,1956,1956,1956.0,0,1956,0,1956,1956,1817,814,814,814,310,655,274,,182,0,,,True,False,,,,,biomarkers,quant,,,,,True,biomarkers,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_0c0089ac5cd5de30.parquet,intermediate/15b4/comparisons/cmp_0c0089ac5cd5de30.json,PROCESSED_NOW,400825.0,,400825.0,,8329.0,,8329.0,,True,True,True,True,True,True,False,True,False,True
cmp_58426512e8b1ab61,gt_f49766f3ae4b8a2f,SREBF1,Pan-UKB,Pan-UKB::biomarkers|30750|both_sexes||irnt,Glycated haemoglobin (HbA1c),MID,PRIMARY,False,True,0.01,5e-08,3,50,1956,1956,1956.0,0,1956,0,1956,1956,1817,824,824,824,324,760,285,,183,0,,,True,False,,,,,biomarkers,quant,,,,,True,biomarkers,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_58426512e8b1ab61.parquet,intermediate/15b4/comparisons/cmp_58426512e8b1ab61.json,PROCESSED_NOW,400825.0,,400825.0,,1502.0,,1502.0,,True,True,True,True,True,True,False,True,False,True
cmp_ba35246f787ddd2f,gt_f9d79082a44b2223,TP53,Pan-UKB,Pan-UKB::biomarkers|30750|both_sexes||irnt,Glycated haemoglobin (HbA1c),CSA,PRIMARY,False,True,0.01,5e-08,3,50,2205,2205,2205.0,0,2205,0,2205,2205,2035,1165,1165,1164,666,1017,565,,118,0,,,True,False,,,,,biomarkers,quant,,,,,True,biomarkers,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_ba35246f787ddd2f.parquet,intermediate/15b4/comparisons/cmp_ba35246f787ddd2f.json,PROCESSED_NOW,400825.0,,400825.0,,8329.0,,8329.0,,True,True,True,True,True,True,False,True,False,True
cmp_a3680a01bb140f75,gt_f9d79082a44b2223,TP53,Pan-UKB,Pan-UKB::biomarkers|30750|both_sexes||irnt,Glycated haemoglobin (HbA1c),MID,PRIMARY,False,True,0.01,5e-08,3,50,2205,2205,2205.0,0,2205,0,2205,2205,2035,996,996,995,698,948,595,,123,0,,,True,False,,,,,biomarkers,quant,,,,,True,biomarkers,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_a3680a01bb140f75.parquet,intermediate/15b4/comparisons/cmp_a3680a01bb140f75.json,PROCESSED_NOW,400825.0,,400825.0,,1502.0,,1502.0,,True,True,True,True,True,True,False,True,False,True
cmp_593ae8985cf9fb81,gt_dab1180e9c6840b2,VEGFA,Pan-UKB,Pan-UKB::biomarkers|30750|both_sexes||irnt,Glycated haemoglobin (HbA1c),CSA,PRIMARY,False,True,0.01,5e-08,3,50,1955,1955,1955.0,0,1955,0,1955,1955,1830,1160,1160,1160,680,956,593,,28,0,,,True,False,,,,,biomarkers,quant,,,,,True,biomarkers,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_593ae8985cf9fb81.parquet,intermediate/15b4/comparisons/cmp_593ae8985cf9fb81.json,PROCESSED_NOW,400825.0,,400825.0,,8329.0,,8329.0,,True,True,True,True,True,True,False,True,False,True
cmp_29a6d39cecffd0ba,gt_dab1180e9c6840b2,VEGFA,Pan-UKB,Pan-UKB::biomarkers|30750|both_sexes||irnt,Glycated haemoglobin (HbA1c),MID,PRIMARY,False,True,0.01,5e-08,3,50,1955,1955,1955.0,0,1955,0,1955,1955,1830,1078,1078,1078,691,1048,605,,28,0,,,True,False,,,,,biomarkers,quant,,,,,True,biomarkers,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_29a6d39cecffd0ba.parquet,intermediate/15b4/comparisons/cmp_29a6d39cecffd0ba.json,PROCESSED_NOW,400825.0,,400825.0,,1502.0,,1502.0,,True,True,True,True,True,True,False,True,False,True
cmp_e888f5b6a5882a64,gt_67c54d9791524a5b,ACVRL1,Pan-UKB,Pan-UKB::continuous|30030|both_sexes||irnt,Haematocrit percentage,CSA,SENSITIVITY,False,False,0.01,5e-08,3,50,2027,2027,2027.0,0,2027,0,2027,2027,1876,1094,1094,1094,552,933,476,,23,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_e888f5b6a5882a64.parquet,intermediate/15b4/comparisons/cmp_e888f5b6a5882a64.json,PROCESSED_NOW,407995.0,,407995.0,,8532.0,,8532.0,,False,True,False,False,True,False,False,True,False,False
cmp_2306f4bf45b37d7c,gt_96b2ddeb85d9edbd,EGLN1,Pan-UKB,Pan-UKB::continuous|30030|both_sexes||irnt,Haematocrit percentage,CSA,SENSITIVITY,False,False,0.01,5e-08,3,50,2853,2853,2853.0,0,2853,0,2853,2853,2590,1295,1295,1295,776,1088,658,,331,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_2306f4bf45b37d7c.parquet,intermediate/15b4/comparisons/cmp_2306f4bf45b37d7c.json,PROCESSED_NOW,407995.0,,407995.0,,8532.0,,8532.0,,False,True,False,False,True,False,False,True,False,False
cmp_daa15ff91a07e91a,gt_9f9d9a8f3eb4fe90,EGLN2,Pan-UKB,Pan-UKB::continuous|30030|both_sexes||irnt,Haematocrit percentage,CSA,SENSITIVITY,False,False,0.01,5e-08,3,50,2713,2713,2713.0,0,2713,0,2713,2713,2507,1298,1298,1298,904,1186,805,,103,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_daa15ff91a07e91a.parquet,intermediate/15b4/comparisons/cmp_daa15ff91a07e91a.json,PROCESSED_NOW,407995.0,,407995.0,,8532.0,,8532.0,,False,True,False,False,True,False,False,True,False,False
cmp_aea0123847180897,gt_66b062a2cbe3e941,EGLN3,Pan-UKB,Pan-UKB::continuous|30030|both_sexes||irnt,Haematocrit percentage,CSA,SENSITIVITY,False,False,0.01,5e-08,3,50,6954,6954,6954.0,0,6954,0,6954,6954,6439,4445,4445,4444,2859,3867,2543,,117,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_aea0123847180897.parquet,intermediate/15b4/comparisons/cmp_aea0123847180897.json,PROCESSED_NOW,407995.0,,407995.0,,8532.0,,8532.0,,False,True,False,False,True,False,False,True,False,False
cmp_e00f54419dcb7e9d,gt_dc4d847f4c3509f6,PKLR,Pan-UKB,Pan-UKB::continuous|30030|both_sexes||irnt,Haematocrit percentage,CSA,SENSITIVITY,False,False,0.01,5e-08,3,50,1786,1786,1786.0,0,1786,0,1786,1786,1674,668,668,668,250,535,212,,32,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_e00f54419dcb7e9d.parquet,intermediate/15b4/comparisons/cmp_e00f54419dcb7e9d.json,PROCESSED_NOW,407995.0,,407995.0,,8532.0,,8532.0,,False,True,False,False,True,False,False,True,False,False
cmp_34b9528111678889,gt_df32c27b840a5558,ACVRL1,Pan-UKB,Pan-UKB::continuous|30020|both_sexes||irnt,Haemoglobin concentration,CSA,PRIMARY,False,True,0.01,5e-08,3,50,2027,2027,2027.0,0,2027,0,2027,2027,1876,1094,1094,1094,552,933,476,,19,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_34b9528111678889.parquet,intermediate/15b4/comparisons/cmp_34b9528111678889.json,PROCESSED_NOW,407994.0,,407994.0,,8532.0,,8532.0,,True,True,True,True,True,True,False,True,False,True
cmp_5636a0aa0df77617,gt_6543c2a00ddc02f5,EGLN1,Pan-UKB,Pan-UKB::continuous|30020|both_sexes||irnt,Haemoglobin concentration,CSA,PRIMARY,False,True,0.01,5e-08,3,50,2853,2853,2853.0,0,2853,0,2853,2853,2590,1295,1295,1295,776,1088,658,,255,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_5636a0aa0df77617.parquet,intermediate/15b4/comparisons/cmp_5636a0aa0df77617.json,PROCESSED_NOW,407994.0,,407994.0,,8532.0,,8532.0,,True,True,True,True,True,True,False,True,False,True
cmp_2c670ce121f4e2ed,gt_6100c7305905baed,EGLN2,Pan-UKB,Pan-UKB::continuous|30020|both_sexes||irnt,Haemoglobin concentration,CSA,PRIMARY,False,True,0.01,5e-08,3,50,2713,2713,2713.0,0,2713,0,2713,2713,2507,1298,1298,1298,904,1186,805,,109,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_2c670ce121f4e2ed.parquet,intermediate/15b4/comparisons/cmp_2c670ce121f4e2ed.json,PROCESSED_NOW,407994.0,,407994.0,,8532.0,,8532.0,,True,True,True,True,True,True,False,True,False,True
cmp_cdc7ff976577622c,gt_e581489a9e9ecfc2,EGLN3,Pan-UKB,Pan-UKB::continuous|30020|both_sexes||irnt,Haemoglobin concentration,CSA,PRIMARY,False,True,0.01,5e-08,3,50,6954,6954,6954.0,0,6954,0,6954,6954,6439,4445,4445,4444,2859,3867,2543,,33,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_cdc7ff976577622c.parquet,intermediate/15b4/comparisons/cmp_cdc7ff976577622c.json,PROCESSED_NOW,407994.0,,407994.0,,8532.0,,8532.0,,True,True,True,True,True,True,False,True,False,True
cmp_33e4f0a27f768357,gt_75fe57ef3df525f5,PKLR,Pan-UKB,Pan-UKB::continuous|30020|both_sexes||irnt,Haemoglobin concentration,CSA,PRIMARY,False,True,0.01,5e-08,3,50,1786,1786,1786.0,0,1786,0,1786,1786,1674,668,668,668,250,535,212,,30,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_33e4f0a27f768357.parquet,intermediate/15b4/comparisons/cmp_33e4f0a27f768357.json,PROCESSED_NOW,407994.0,,407994.0,,8532.0,,8532.0,,True,True,True,True,True,True,False,True,False,True
cmp_836c47786aded226,gt_709069d1feb6b869,ESR1,Pan-UKB,Pan-UKB::continuous|3148|both_sexes||irnt,Heel bone mineral density (BMD),CSA,PRIMARY,False,True,0.01,5e-08,3,50,7392,7392,7392.0,0,7392,0,7392,7392,6922,4016,4016,4016,2368,3020,2117,,480,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_836c47786aded226.parquet,intermediate/15b4/comparisons/cmp_836c47786aded226.json,PROCESSED_NOW,242809.0,,242809.0,,2633.0,,2633.0,,True,True,True,True,True,True,False,True,False,True
cmp_1c639976f96dce20,gt_49fc2519dd5d448f,GHRHR,Pan-UKB,Pan-UKB::continuous|3148|both_sexes||irnt,Heel bone mineral density (BMD),CSA,PRIMARY,False,True,0.01,5e-08,3,50,2279,2279,2279.0,0,2279,0,2279,2279,2133,1302,1302,1302,841,984,759,,58,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_1c639976f96dce20.parquet,intermediate/15b4/comparisons/cmp_1c639976f96dce20.json,PROCESSED_NOW,242809.0,,242809.0,,2633.0,,2633.0,,True,True,True,True,True,True,False,True,False,True
cmp_d642ad82b0d16e5e,gt_1a54193972b2aa21,SOST,Pan-UKB,Pan-UKB::continuous|3148|both_sexes||irnt,Heel bone mineral density (BMD),CSA,PRIMARY,False,True,0.01,5e-08,3,50,1736,1736,1736.0,0,1736,0,1736,1736,1614,816,816,816,456,541,390,,180,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_d642ad82b0d16e5e.parquet,intermediate/15b4/comparisons/cmp_d642ad82b0d16e5e.json,PROCESSED_NOW,242809.0,,242809.0,,2633.0,,2633.0,,True,True,True,True,True,True,False,True,False,True
cmp_dae661d54c93c969,gt_95af7ca2e8a7e102,ABCA1,Pan-UKB,Pan-UKB::biomarkers|30780|both_sexes||irnt,LDL direct,CSA,PRIMARY,False,True,0.01,5e-08,3,50,4170,4170,4170.0,0,4170,0,4170,4170,3803,2450,2450,2450,1486,2058,1286,,73,0,,,True,False,,,,,biomarkers,quant,,,,,True,biomarkers,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_dae661d54c93c969.parquet,intermediate/15b4/comparisons/cmp_dae661d54c93c969.json,PROCESSED_NOW,400223.0,,400223.0,,8404.0,,8404.0,,True,True,True,True,True,True,False,True,False,True
cmp_ba79e47f387626ac,gt_bbdbb86b1024cfac,ADRB1,Pan-UKB,Pan-UKB::biomarkers|30780|both_sexes||irnt,LDL direct,CSA,PRIMARY,False,True,0.01,5e-08,3,50,1975,1975,1975.0,0,1975,0,1975,1975,1845,1050,1050,1050,568,892,497,,13,0,,,True,False,,,,,biomarkers,quant,,,,,True,biomarkers,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_ba79e47f387626ac.parquet,intermediate/15b4/comparisons/cmp_ba79e47f387626ac.json,PROCESSED_NOW,400223.0,,400223.0,,8404.0,,8404.0,,True,True,True,True,True,True,False,True,False,True
cmp_d6e8f8c5619c62bc,gt_1d807595f65d990d,ANGPTL3,Pan-UKB,Pan-UKB::biomarkers|30780|both_sexes||irnt,LDL direct,CSA,PRIMARY,True,False,0.01,5e-08,3,50,1298,1298,1298.0,0,1298,0,1298,1298,1173,642,642,602,295,530,242,,202,0,,,True,False,,,,,biomarkers,quant,,,,,True,biomarkers,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_d6e8f8c5619c62bc.parquet,intermediate/15b4/comparisons/cmp_d6e8f8c5619c62bc.json,PROCESSED_NOW,400223.0,,400223.0,,8404.0,,8404.0,,True,False,False,False,True,False,False,True,False,False
cmp_d763b6b831bf0c0e,gt_1c018fe9f451c0ea,ANGPTL8,Pan-UKB,Pan-UKB::biomarkers|30780|both_sexes||irnt,LDL direct,CSA,PRIMARY,False,True,0.01,5e-08,3,50,2184,2184,2184.0,0,2184,0,2184,2184,2005,1334,1334,1334,778,1093,663,,177,0,,,True,False,,,,,biomarkers,quant,,,,,True,biomarkers,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_d763b6b831bf0c0e.parquet,intermediate/15b4/comparisons/cmp_d763b6b831bf0c0e.json,PROCESSED_NOW,400223.0,,400223.0,,8404.0,,8404.0,,True,True,True,True,True,True,False,True,False,True
cmp_d17bec475888ffb1,gt_25de020ab85c0f34,APOA1,Pan-UKB,Pan-UKB::biomarkers|30780|both_sexes||irnt,LDL direct,CSA,PRIMARY,False,True,0.01,5e-08,3,50,2325,2325,2325.0,0,2325,0,2325,2325,2189,1129,1129,1129,678,966,605,,250,0,,,True,False,,,,,biomarkers,quant,,,,,True,biomarkers,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_d17bec475888ffb1.parquet,intermediate/15b4/comparisons/cmp_d17bec475888ffb1.json,PROCESSED_NOW,400223.0,,400223.0,,8404.0,,8404.0,,True,True,True,True,True,True,False,True,False,True
cmp_0eb599a4590e0b6e,gt_65aa7546aeba1725,APOB,Pan-UKB,Pan-UKB::biomarkers|30780|both_sexes||irnt,LDL direct,CSA,PRIMARY,True,False,0.01,5e-08,3,50,2630,2630,2630.0,0,2630,0,2630,2630,2491,1191,1191,1191,483,937,427,,310,0,,,True,False,,,,,biomarkers,quant,,,,,True,biomarkers,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_0eb599a4590e0b6e.parquet,intermediate/15b4/comparisons/cmp_0eb599a4590e0b6e.json,PROCESSED_NOW,400223.0,,400223.0,,8404.0,,8404.0,,True,False,False,False,True,False,False,True,False,False
cmp_89cac3a7cbb61501,gt_e4eae46191577e93,APOC3,Pan-UKB,Pan-UKB::biomarkers|30780|both_sexes||irnt,LDL direct,CSA,PRIMARY,False,True,0.01,5e-08,3,50,2333,2333,2333.0,0,2333,0,2333,2333,2197,1137,1137,1137,673,974,599,,252,0,,,True,False,,,,,biomarkers,quant,,,,,True,biomarkers,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_89cac3a7cbb61501.parquet,intermediate/15b4/comparisons/cmp_89cac3a7cbb61501.json,PROCESSED_NOW,400223.0,,400223.0,,8404.0,,8404.0,,True,True,True,True,True,True,False,True,False,True
cmp_23670cc5cddedef4,gt_0b0678ba83486ccf,APOE,Pan-UKB,Pan-UKB::biomarkers|30780|both_sexes||irnt,LDL direct,CSA,PRIMARY,False,True,0.01,5e-08,3,50,1735,1735,1735.0,0,1735,0,1735,1735,1600,1095,1095,1095,699,991,612,,403,11,,,True,False,,,,,biomarkers,quant,,,,,True,biomarkers,quant,,,,,True,True,,True,,True,intermediate/15b4/comparisons/cmp_23670cc5cddedef4.parquet,intermediate/15b4/comparisons/cmp_23670cc5cddedef4.json,PROCESSED_NOW,400223.0,,400223.0,,8404.0,,8404.0,,True,True,True,True,True,True,True,True,True,True
cmp_9d3113c9f8e31c30,gt_cbb5ddcaa2f8a827,CETP,Pan-UKB,Pan-UKB::biomarkers|30780|both_sexes||irnt,LDL direct,CSA,PRIMARY,False,True,0.01,5e-08,3,50,2629,2629,2629.0,0,2629,0,2629,2629,2453,1566,1566,1566,917,1391,805,,52,0,,,True,False,,,,,biomarkers,quant,,,,,True,biomarkers,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_9d3113c9f8e31c30.parquet,intermediate/15b4/comparisons/cmp_9d3113c9f8e31c30.json,PROCESSED_NOW,400223.0,,400223.0,,8404.0,,8404.0,,True,True,True,True,True,True,False,True,False,True
cmp_f91dafdc919ddc0c,gt_fdbaedc51aaa106f,HMGCR,Pan-UKB,Pan-UKB::biomarkers|30780|both_sexes||irnt,LDL direct,CSA,PRIMARY,False,True,0.01,5e-08,3,50,2438,2438,2438.0,0,2438,0,2438,2438,2231,1030,1030,1030,556,893,474,,371,0,,,True,False,,,,,biomarkers,quant,,,,,True,biomarkers,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_f91dafdc919ddc0c.parquet,intermediate/15b4/comparisons/cmp_f91dafdc919ddc0c.json,PROCESSED_NOW,400223.0,,400223.0,,8404.0,,8404.0,,True,True,True,True,True,True,False,True,False,True
cmp_c5f9b26ab4ae44ee,gt_5da1ad3edfdad65e,LPA,Pan-UKB,Pan-UKB::biomarkers|30780|both_sexes||irnt,LDL direct,CSA,PRIMARY,False,True,0.01,5e-08,3,50,3752,3752,3752.0,0,3752,0,3752,3752,3522,1640,1640,1640,719,1225,642,,230,0,,,True,False,,,,,biomarkers,quant,,,,,True,biomarkers,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_c5f9b26ab4ae44ee.parquet,intermediate/15b4/comparisons/cmp_c5f9b26ab4ae44ee.json,PROCESSED_NOW,400223.0,,400223.0,,8404.0,,8404.0,,True,True,True,True,True,True,False,True,False,True
cmp_c9ca16446ae51c2f,gt_e0d231bc78a0b903,NPC1L1,Pan-UKB,Pan-UKB::biomarkers|30780|both_sexes||irnt,LDL direct,CSA,PRIMARY,True,False,0.01,5e-08,3,50,2265,2265,2265.0,0,2265,0,2265,2265,2101,919,919,919,569,825,492,,191,0,,,True,False,,,,,biomarkers,quant,,,,,True,biomarkers,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_c9ca16446ae51c2f.parquet,intermediate/15b4/comparisons/cmp_c9ca16446ae51c2f.json,PROCESSED_NOW,400223.0,,400223.0,,8404.0,,8404.0,,True,False,False,False,True,False,False,True,False,False
cmp_7e3415964666180a,gt_d690685489730e56,PCSK9,Pan-UKB,Pan-UKB::biomarkers|30780|both_sexes||irnt,LDL direct,CSA,PRIMARY,False,True,0.01,5e-08,3,50,2499,2499,2499.0,0,2499,0,2499,2499,2359,1403,1403,1398,727,1212,674,,213,0,,,True,False,,,,,biomarkers,quant,,,,,True,biomarkers,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_7e3415964666180a.parquet,intermediate/15b4/comparisons/cmp_7e3415964666180a.json,PROCESSED_NOW,400223.0,,400223.0,,8404.0,,8404.0,,True,True,True,True,True,True,False,True,False,True
cmp_697c494077f63f4a,gt_3b78c5d3b48b82a8,PPARG,Pan-UKB,Pan-UKB::biomarkers|30780|both_sexes||irnt,LDL direct,CSA,PRIMARY,False,True,0.01,5e-08,3,50,3838,3838,3838.0,0,3838,0,3838,3838,3561,1841,1841,1841,1031,1499,879,,62,0,,,True,False,,,,,biomarkers,quant,,,,,True,biomarkers,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_697c494077f63f4a.parquet,intermediate/15b4/comparisons/cmp_697c494077f63f4a.json,PROCESSED_NOW,400223.0,,400223.0,,8404.0,,8404.0,,True,True,True,True,True,True,False,True,False,True
cmp_af8dc765866541cc,gt_dd9f4fe0c23e938f,BCL11A,Pan-UKB,Pan-UKB::continuous|30040|both_sexes||irnt,Mean corpuscular volume,CSA,SENSITIVITY,False,False,0.01,5e-08,3,50,2721,2721,2721.0,0,2721,0,2721,2721,2571,1316,1316,1316,795,1136,702,,305,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_af8dc765866541cc.parquet,intermediate/15b4/comparisons/cmp_af8dc765866541cc.json,PROCESSED_NOW,407993.0,,407993.0,,8532.0,,8532.0,,False,True,False,False,True,False,False,True,False,False
cmp_bb57965c2a392dfb,gt_5505327134397a27,DYRK3,Pan-UKB,Pan-UKB::continuous|30040|both_sexes||irnt,Mean corpuscular volume,CSA,SENSITIVITY,False,False,0.01,5e-08,3,50,2065,2065,2065.0,0,2065,0,2065,2065,1924,1172,1172,1170,663,1040,570,,28,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_bb57965c2a392dfb.parquet,intermediate/15b4/comparisons/cmp_bb57965c2a392dfb.json,PROCESSED_NOW,407993.0,,407993.0,,8532.0,,8532.0,,False,True,False,False,True,False,False,True,False,False
cmp_e72e5525efa44ae3,gt_21973df8b3e37a4d,EPOR,Pan-UKB,Pan-UKB::continuous|30040|both_sexes||irnt,Mean corpuscular volume,CSA,SENSITIVITY,False,False,0.01,5e-08,3,50,1725,1725,1725.0,0,1725,0,1725,1725,1584,1092,1092,1092,568,897,487,,15,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_e72e5525efa44ae3.parquet,intermediate/15b4/comparisons/cmp_e72e5525efa44ae3.json,PROCESSED_NOW,407993.0,,407993.0,,8532.0,,8532.0,,False,True,False,False,True,False,False,True,False,False
